fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-02,67453,2026-04-30,BARRIO SANTA ANA SUR BOGOTA 1,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,WOMPI,0.01125542648356758,0.3978027083661613,Bajo,Bajo,Crítico,5842,320,1,0,352503.51328724413,31318539.0,5.0,1.0,0.9490466363636364,0.9490466363636364,35.0,"consumo cupo 95% | saldo expuesto $31,318,539",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,83542,2026-04-30,BARRIO CENTRO PAYA 1,ACTIVO,ACTIVO,PREVENTIVO,BOYACÁ,PAYA,WOMPI,0.03554024451184183,0.7012194493685081,Medio,Bajo,Crítico,5843,321,1,0,352440.5566810459,9916661.0,2.0,0.0,0.9916661,0.9916661,35.0,"consumo cupo 99% | saldo expuesto $9,916,661",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,23995,2026-04-30,BARRIO CENTRO - TENA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,TENA,REDEBAN,0.024071246700930426,0.6034445838416326,Bajo,Bajo,Crítico,5844,322,1,0,352305.0578970144,14635929.01,9.0,1.0,0.9757286006666667,0.9757286006666667,35.0,"consumo cupo 98% | saldo expuesto $14,635,929",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,48393,2026-04-30,BARRIO 6 DE ABRIL CORR LA GABARRA FUERA DEL MUNICIPIO TIBU,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,TIBÚ,REDEBAN,0.011044641910483589,0.39287061877467744,Bajo,Bajo,Crítico,5846,323,1,0,350970.87637291214,31777479.0,1.0,0.0,0.962953909090909,0.962953909090909,35.0,"consumo cupo 96% | saldo expuesto $31,777,479",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79375,2026-04-30,BARRIO CENTRO LA DORADA 13,ACTIVO,ACTIVO,PREVENTIVO,CALDAS,LA DORADA,REDEBAN,0.035309697245419554,0.6996916488164417,Medio,Bajo,Crítico,5847,324,1,0,350769.5337602637,9934085.0,17.0,1.0,0.9934085,0.9934085,35.0,"consumo cupo 99% | saldo expuesto $9,934,085",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,71009,2026-04-30,BARRIO EL RECREO MONTERIA 1,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.03685525432635389,0.7096726505610071,Medio,Bajo,Crítico,5848,325,1,0,350636.6513066834,9513885.0,1.0,1.0,0.9513885,0.9513885,35.0,"consumo cupo 95% | saldo expuesto $9,513,885",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,81283,2026-04-30,BARRIO CENTRO GALAPA 6,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,GALAPA,CREDIBANCO,0.03559042788105424,0.7015501522331001,Medio,Bajo,Crítico,5849,326,1,0,350414.63326202915,9845755.0,2.0,1.0,0.9845755,0.9845755,35.0,"consumo cupo 98% | saldo expuesto $9,845,755",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,67525,2026-04-30,BARRIO ACACIAS MARINILLA,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MARINILLA,REDEBAN,0.02928638360987116,0.6541340045425501,Bajo,Bajo,Crítico,5850,327,1,0,350017.09230488347,11951530.0,2.0,0.0,0.9959608333333333,0.9959608333333333,35.0,"consumo cupo 100% | saldo expuesto $11,951,530",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,49315,2026-04-30,BARRIO LA PLAZUELA RISARALDA,ACTIVO,ACTIVO,PREVENTIVO,CALDAS,RISARALDA,REDEBAN,0.016162027403529775,0.4953043004586049,Bajo,Bajo,Crítico,5851,328,1,0,349928.5386602249,21651277.4,1.0,0.0,0.48113949777777776,0.48113949777777776,10.0,"saldo expuesto $21,651,277",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68011,2026-04-30,BARRIO EL BOSQUE BOGOTA 2,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.013795163316869355,0.4520807615711172,Bajo,Bajo,Crítico,5852,329,1,0,349009.70576775935,25299425.44,24.0,0.0,0.9882588062500001,0.9882588062500001,35.0,"consumo cupo 99% | saldo expuesto $25,299,425",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,13861,2026-04-30,LA SIERRA III PUERTO NARE,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,PUERTO NARE,REDEBAN,0.008726102515259694,0.3335702021268588,Bajo,Bajo,Crítico,5853,330,1,0,348785.95134580036,39970416.43,14.0,0.0,0.9992604107499999,0.9992604107499999,35.0,"consumo cupo 100% | saldo expuesto $39,970,416",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,82214,2026-04-30,BARRIO MESETA ALTA ISTMINA,ACTIVO,ACTIVO,PREVENTIVO,CHOCÓ,ISTMINA,WOMPI,0.03484439294043412,0.6965649079912262,Medio,Alto,Crítico,5856,331,1,0,348141.5846067971,9991323.0,32.0,1.0,0.9991323,0.9991323,65.0,"32 días sin compensar | consumo cupo 100% | saldo expuesto $9,991,323",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,80443,2026-04-30,BARRIO MARROQUIN II CALI 1,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,WOMPI,0.0656171247346459,0.8247763272385689,Alto,Bajo,Crítico,5858,332,1,0,347366.8739112853,5293844.79,25.0,2.0,0.7562635414285714,0.7562635414285714,25.0,"consumo cupo 76% | saldo expuesto $5,293,845",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,76866,2026-04-30,BARRIO BLANQUIZAL MEDELLIN 1,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.06257256898954423,0.8167175302163627,Alto,Medio,Crítico,5860,333,1,0,347077.3961459861,5546797.93,32.0,0.0,0.7923997042857143,0.7923997042857143,55.0,"32 días sin compensar | consumo cupo 79% | saldo expuesto $5,546,798",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,63952,2026-04-30,BARRIO LA ESPERANZA BOGOTA 3,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.03619108840979106,0.7054578433086944,Medio,Bajo,Crítico,5861,334,1,0,345988.1804589621,9560038.0,22.0,1.0,0.9560038,0.9560038,35.0,"consumo cupo 96% | saldo expuesto $9,560,038",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,22866,2026-04-30,BARRIO PARQUE PRINCIPAL - OLAYA,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,OLAYA,REDEBAN,0.018799419852609866,0.5367461242219665,Bajo,Bajo,Crítico,5862,335,1,0,345895.4419164604,18399261.5,1.0,0.0,0.919963075,0.919963075,35.0,"consumo cupo 92% | saldo expuesto $18,399,262",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,34971,2026-04-30,BARRIO LA COLINA 1 BOGOTA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN Y CREDIBANCO,0.01061143381816538,0.3825078058318994,Bajo,Bajo,Crítico,5863,336,1,0,345803.1344195363,32587786.0,11.0,1.0,0.9875086666666667,0.9875086666666667,35.0,"consumo cupo 99% | saldo expuesto $32,587,786",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,39672,2026-04-30,BARRIO SAN CARLOS LA UNION,ACTIVO,ACTIVO,PREVENTIVO,NARIÑO,LA UNIÓN,REDEBAN,0.04359031707853259,0.7469669247911839,Medio,Bajo,Crítico,5864,337,1,0,345801.2879389257,7932984.0,9.0,0.0,0.7051541333333333,0.7051541333333333,25.0,"consumo cupo 71% | saldo expuesto $7,932,984",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,73028,2026-04-30,BARRIO ENCISO MEDELLIN 19,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,REDEBAN,0.03650412260146895,0.7074579958678534,Medio,Bajo,Crítico,5866,338,1,0,345401.6065097506,9461989.0,14.0,0.0,0.9461989,0.9461989,35.0,"consumo cupo 95% | saldo expuesto $9,461,989",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,66101,2026-04-30,BARRIO PANCE CALI 3,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,REDEBAN,0.040992288915500094,0.7336564556792837,Medio,Bajo,Crítico,5867,339,1,0,344404.5448507569,8401691.0,1.0,1.0,0.8401691,0.8401691,25.0,"consumo cupo 84% | saldo expuesto $8,401,691",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,15675,2026-04-30,BARRIO CENTRO IV DAGUA,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,DAGUA,REDEBAN,0.011489907607222858,0.40320684142133395,Bajo,Bajo,Crítico,5868,340,1,0,344123.44521059626,29950062.0,23.0,1.0,0.9983354,0.9983354,35.0,"consumo cupo 100% | saldo expuesto $29,950,062",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,11096,2026-04-30,CHITAGA - NORTE DE SANTANDER,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CHITAGÁ,REDEBAN,0.013597753005613994,0.44817717834481874,Bajo,Bajo,Crítico,5869,341,1,0,344094.1177149704,25305219.0,8.0,0.0,0.632630475,0.632630475,10.0,"saldo expuesto $25,305,219",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,48514,2026-04-30,BARRIO VILLA MELISA MONTERIA,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.05641807253534876,0.7982613434975899,Medio,Bajo,Crítico,5871,342,1,0,341184.4589211314,6047432.03,10.0,0.0,0.6047432030000001,0.6047432030000001,10.0,"saldo expuesto $6,047,432",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,81578,2026-04-30,BARRIO BOSQUES DEL NORTE MANIZALES 1,ACTIVO,ACTIVO,PREVENTIVO,CALDAS,MANIZALES,WOMPI,0.06978622705799872,0.834844070158728,Alto,Bajo,Crítico,5872,343,1,0,341054.9221317738,4887138.0,1.0,0.0,0.6981625714285714,0.6981625714285714,10.0,"saldo expuesto $4,887,138",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77591,2026-04-30,BARRIO URB TENERIFE VILLA ROSARIO,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,VILLA DEL ROSARIO,REDEBAN,0.0487265137720847,0.770037748977231,Medio,Bajo,Crítico,5873,344,1,0,340836.4090131625,6994886.0,8.0,1.0,0.9992694285714285,0.9992694285714285,35.0,"consumo cupo 100% | saldo expuesto $6,994,886",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,27620,2026-04-30,BARRIO 	EL REPOSO - SUBACHOQUE,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,SUBACHOQUE,REDEBAN,0.014895961178661753,0.4729743911463462,Bajo,Bajo,Crítico,5874,345,1,0,340611.0483112796,22866000.0,2.0,0.0,0.7622,0.7622,25.0,"consumo cupo 76% | saldo expuesto $22,866,000",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,40410,2026-04-30,BARRIO MONTE VERDE MONTERIA 2,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.006793213778422833,0.2759952137325093,Bajo,Bajo,Crítico,5875,346,1,0,339865.08599045663,50030088.42,2.0,1.0,0.9264831188888889,0.9264831188888889,35.0,"consumo cupo 93% | saldo expuesto $50,030,088",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77709,2026-04-30,BARRIO SANTA LUCIA TIMANA,ACTIVO,ACTIVO,PREVENTIVO,HUILA,TIMANÁ,REDEBAN,0.04489163561030561,0.7531933813149824,Medio,Medio,Crítico,5876,347,1,0,339605.22339196195,7565000.0,52.0,0.0,0.7565,0.7565,55.0,"52 días sin compensar | consumo cupo 76% | saldo expuesto $7,565,000",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62952,2026-04-30,BARRIO FUERA DEL MUNICIPIO DE CUCUTA CUCUTA 6,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,REDEBAN,0.020172371928285207,0.5559726790612707,Bajo,Bajo,Crítico,5877,348,1,0,339601.37710338325,16834975.0,15.0,1.0,0.9619985714285715,0.9619985714285715,35.0,"consumo cupo 96% | saldo expuesto $16,834,975",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79605,2026-04-30,BARRIO LA ESTRELLA BOGOTA  2,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.06275865642027505,0.8172287709258838,Alto,Crítico,Crítico,5879,349,1,0,339040.5875100005,5402292.0,69.0,3.0,0.964695,0.964695,80.0,"69 días sin compensar | consumo cupo 96% | saldo expuesto $5,402,292",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,71796,2026-04-30,ANTIOQUIA MEDELLIN 1,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.036412517673367326,0.7068752171140373,Medio,Crítico,Crítico,5880,350,1,0,338269.04847150954,9289911.0,714.0,0.0,0.9289911,0.9289911,80.0,"714 días sin compensar | consumo cupo 93% | saldo expuesto $9,289,911",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77355,2026-04-30,BARRIO CENTRO FLORENCIA  36,ACTIVO,ACTIVO,PREVENTIVO,CAQUETÁ,FLORENCIA,WOMPI,0.04821460442520955,0.767909724333739,Medio,Bajo,Crítico,5881,351,1,0,337498.8559541571,6999930.0,10.0,1.0,0.99999,0.99999,35.0,"consumo cupo 100% | saldo expuesto $6,999,930",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62675,2026-04-30,BARRIO CORREGIMIENTO TALAIGUA NU,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,TALAIGUA NUEVO,REDEBAN,0.013079973656287214,0.4376998417840484,Bajo,Alto,Crítico,5882,352,1,0,337183.5658556494,25778612.0,506.0,0.0,0.7811700606060606,0.7811700606060606,70.0,"506 días sin compensar | consumo cupo 78% | saldo expuesto $25,778,612",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,25669,2026-04-30,BARRIO CRUCE EL ROSAL,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,EL ROSAL,REDEBAN,0.023402042164652,0.5959625660418806,Bajo,Bajo,Crítico,5883,353,1,0,336017.66077214375,14358476.0,4.0,0.0,0.9572317333333333,0.9572317333333333,35.0,"consumo cupo 96% | saldo expuesto $14,358,476",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,46908,2026-04-30,BARRIO PARQUE VENECIA 2,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,VENECIA,REDEBAN,0.009689859227166336,0.3593994738235067,Bajo,Crítico,Crítico,5884,354,1,0,335838.5344577212,34658763.0,512.0,0.0,0.9627434166666666,0.9627434166666666,80.0,"512 días sin compensar | consumo cupo 96% | saldo expuesto $34,658,763",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,66327,2026-04-30,BARRIO JOSE ANTONIO GALAN SAN GIL,ACTIVO,ACTIVO,PREVENTIVO,SANTANDER,SAN GIL,REDEBAN,0.022442114180708687,0.5847753459892614,Bajo,Bajo,Crítico,5885,355,1,0,334356.8453645886,14898634.0,27.0,0.0,0.9932422666666667,0.9932422666666667,35.0,"consumo cupo 99% | saldo expuesto $14,898,634",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,70079,2026-04-30,BARRIO PUEBLO NUEVO LA ESPERANZA,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,LA ESPERANZA,REDEBAN,0.026028967824354432,0.623960253976641,Bajo,Bajo,Crítico,5886,356,1,0,334342.3519935109,12845010.0,22.0,0.0,0.856334,0.856334,25.0,"consumo cupo 86% | saldo expuesto $12,845,010",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,72047,2026-04-30,VILLAVICENCIO DELIRIO COVISAN,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,WOMPI,0.03342102383188485,0.6866258699815312,Medio,Bajo,Crítico,5887,357,1,0,333758.45291868906,9986482.0,16.0,0.0,0.9986482,0.9986482,35.0,"consumo cupo 100% | saldo expuesto $9,986,482",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,67754,2026-04-30,BARRIO URB CASTILLA VILLAVICENCIO,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,WOMPI,0.03718707457967255,0.7117379217829946,Medio,Bajo,Crítico,5888,358,1,0,333520.5338983499,8968722.0,17.0,1.0,0.8968722,0.8968722,25.0,"consumo cupo 90% | saldo expuesto $8,968,722",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,69884,2026-04-30,BARRIO VILLA CATANGA SOLEDAD 1,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,SOLEDAD,WOMPI,0.04169844797380363,0.737396769033219,Medio,Bajo,Crítico,5889,359,1,0,332802.7356026661,7981178.0,3.0,1.0,0.99764725,0.99764725,35.0,"consumo cupo 100% | saldo expuesto $7,981,178",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,51952,2026-04-30,BARRIO PANAM IPIALES 1,ACTIVO,ACTIVO,PREVENTIVO,NARIÑO,IPIALES,REDEBAN,0.012411245606281441,0.42363469263485737,Bajo,Bajo,Crítico,5890,360,1,0,332798.03150705685,26814233.0,3.0,1.0,0.7056377105263157,0.7056377105263157,25.0,"consumo cupo 71% | saldo expuesto $26,814,233",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,49225,2026-04-30,BARRIO ANTONIO NARIÑO CALI 1,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,WOMPI,0.029440648158076503,0.6554543711358256,Bajo,Alto,Crítico,5891,361,1,0,332549.2194851113,11295580.78,150.0,0.0,0.8068271985714285,0.8068271985714285,70.0,"150 días sin compensar | consumo cupo 81% | saldo expuesto $11,295,581",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,81212,2026-04-30,BARRIO POLICARPA MONTERIA 3,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.048933239520023666,0.7708872535013804,Medio,Bajo,Crítico,5892,362,1,0,332158.8298619207,6788000.0,3.0,1.0,0.9697142857142858,0.9697142857142858,35.0,"consumo cupo 97% | saldo expuesto $6,788,000",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62758,2026-04-30,BARRIO SAN NICOLAS PEREIRA 1,ACTIVO,ACTIVO,PREVENTIVO,RISARALDA,PEREIRA,REDEBAN,0.024024116654934955,0.6029258504026782,Bajo,Bajo,Crítico,5893,363,1,0,332149.5809849845,13825673.0,1.0,0.0,0.46085576666666667,0.46085576666666667,10.0,"saldo expuesto $13,825,673",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,71378,2026-04-30,CHIQUINQUIRA SANTA CECILIA,ACTIVO,ACTIVO,PREVENTIVO,BOYACÁ,CHIQUINQUIRÁ,REDEBAN,0.022524133829709227,0.5857529666513054,Bajo,Bajo,Crítico,5894,364,1,0,331574.62072841334,14720860.0,17.0,1.0,0.9813906666666666,0.9813906666666666,35.0,"consumo cupo 98% | saldo expuesto $14,720,860",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,73802,2026-04-30,BARRIO SANTO DOMINGO BARRANQUILLA 8,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,BARRANQUILLA,WOMPI,0.05404307282496403,0.790233712159643,Medio,Bajo,Crítico,5895,365,1,0,331434.92467635684,6132792.0,13.0,2.0,0.8761131428571428,0.8761131428571428,25.0,"consumo cupo 88% | saldo expuesto $6,132,792",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,52649,2026-04-30,BARRIO BARRIO EL RECREO PALMIRA,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,PALMIRA,REDEBAN,0.02099736097959693,0.566847453251941,Bajo,Bajo,Crítico,5896,366,1,0,331091.49028500245,15768243.0,6.0,1.0,0.78841215,0.78841215,25.0,"consumo cupo 79% | saldo expuesto $15,768,243",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62082,2026-04-30,BARRIO LOS ALPES CARTAGENA DE INDIAS 4,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CARTAGENA DE INDIAS,REDEBAN,0.04622918089631052,0.7593126613674883,Medio,Bajo,Crítico,5897,367,1,0,331059.507589779,7161267.0,4.0,0.0,0.7161267,0.7161267,25.0,"consumo cupo 72% | saldo expuesto $7,161,267",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
