fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-11,61048,2026-04-30,BARRIO CORREGIMIENTO LA YA YE SAHAGUN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,SAHAGÚN,REDEBAN,0.46097195891306264,0.9858903395361455,Crítico,Crítico,Recuperación prioritaria,2582,2571,0,0,4385853.167004087,9514360.0,842.0,971.0,0.951436,0.951436,100.0,"842 días sin compensar | 971 días sin transacciones | consumo cupo 95% | saldo expuesto $9,514,360 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,14145,2026-04-30,EL DORADO META,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,EL DORADO,REDEBAN,0.29264451366071736,0.9696169629785537,Crítico,Crítico,Recuperación prioritaria,2583,2572,0,0,4384976.554827876,14983969.8,3029.0,999.0,0.9989313200000001,0.9989313200000001,100.0,"3029 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $14,983,970 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,60930,2026-04-30,BARRIO VILLA SOFIA SABANAGRANDE,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,SABANAGRANDE,REDEBAN,0.30365264117923946,0.9712457781210789,Crítico,Crítico,Recuperación prioritaria,2584,2573,0,0,4381055.669995814,14427853.0,989.0,978.0,0.9618568666666667,0.9618568666666667,100.0,"989 días sin compensar | 978 días sin transacciones | consumo cupo 96% | saldo expuesto $14,427,853 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,36864,2026-04-30,BARRIO MONTERIA CORDOBA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,MONTERÍA,REDEBAN,0.44611437359611633,0.9849614201155747,Crítico,Crítico,Recuperación prioritaria,2585,2574,0,0,4380969.845195964,9820284.0,2264.0,999.0,0.9820284,0.9820284,100.0,"2264 días sin compensar | 999 días sin transacciones | consumo cupo 98% | saldo expuesto $9,820,284 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,68900,2026-04-30,BARRIO FERIAS BOGOTA 6,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.47281190630244246,0.9865869659668769,Crítico,Crítico,Recuperación prioritaria,2586,2575,0,0,4379912.95213274,9263542.0,874.0,873.0,0.9263542,0.9263542,100.0,"874 días sin compensar | 873 días sin transacciones | consumo cupo 93% | saldo expuesto $9,263,542 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,29567,2026-04-30,BARRIO POLPULAR PUERTO GAITÁN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,PUERTO GAITÁN,REDEBAN,0.41679576437823357,0.982925614604497,Crítico,Crítico,Recuperación prioritaria,2587,2576,0,0,4379276.84748398,10507009.0,2363.0,999.0,0.5123618466252197,0.5123618466252197,100.0,"2363 días sin compensar | 999 días sin transacciones | saldo expuesto $10,507,009 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,65684,2026-04-30,BARRIO CENTRO EL BANCO 7,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,MAGDALENA,EL BANCO,REDEBAN,0.2834818682285318,0.9681637742845353,Crítico,Crítico,Recuperación prioritaria,2588,2577,0,0,4379011.603728901,15447237.0,1039.0,1032.0,1.0298158,1.0298158,100.0,"1039 días sin compensar | 1032 días sin transacciones | consumo cupo 103% | saldo expuesto $15,447,237 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61855,2026-04-30,BARRIO TRIUNFO VILLAVICENCIO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,META,VILLAVICENCIO,REDEBAN,0.47535703847538646,0.9867319717530921,Crítico,Crítico,Recuperación prioritaria,2589,2578,0,0,4378919.636307643,9211854.0,249.0,999.0,0.9211854,0.9211854,100.0,"249 días sin compensar | 999 días sin transacciones | consumo cupo 92% | saldo expuesto $9,211,854 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,43593,2026-04-30,BARRIO AYACUCHO 1 SECTOR BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.48166738886393856,0.9870845695510942,Crítico,Crítico,Recuperación prioritaria,2590,2579,0,0,4378258.579176285,9089796.57,1313.0,999.0,0.908979657,0.908979657,100.0,"1313 días sin compensar | 999 días sin transacciones | consumo cupo 91% | saldo expuesto $9,089,797 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,53400,2026-04-30,BARRIO BARRIO LA 70 YARUMAL YARUMAL,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,YARUMAL,REDEBAN,0.4592965170747003,0.9857887261346172,Crítico,Crítico,Recuperación prioritaria,2591,2580,0,0,4376462.988980669,9528622.2,61.0,68.0,0.9809472296587446,0.9809472296587446,100.0,"61 días sin compensar | 68 días sin transacciones | consumo cupo 98% | saldo expuesto $9,528,622 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,59638,2026-04-30,BARRIO UNICENTRO MANTA MANTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,MANTA,REDEBAN,0.3737696399841922,0.9793373049718644,Crítico,Crítico,Recuperación prioritaria,2592,2581,0,0,4376393.96064691,11708800.0,849.0,802.0,1.5611733333333333,1.5611733333333333,100.0,"849 días sin compensar | 802 días sin transacciones | consumo cupo 156% | saldo expuesto $11,708,800 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,28669,2026-04-30,BARRIO PARRALES 2 IBAGUÉ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,TOLIMA,IBAGUÉ,REDEBAN,0.4514414617154912,0.9853018165239817,Crítico,Crítico,Recuperación prioritaria,2593,2582,0,0,4375564.766775078,9692430.0,3028.0,999.0,0.969243,0.969243,100.0,"3028 días sin compensar | 999 días sin transacciones | consumo cupo 97% | saldo expuesto $9,692,430 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61478,2026-04-30,BARRIO LA GLORIA BOGOTA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.4781387727342867,0.9868886073520416,Crítico,Crítico,Recuperación prioritaria,2594,2583,0,0,4372803.801878237,9145470.0,1272.0,999.0,0.914547,0.914547,100.0,"1272 días sin compensar | 999 días sin transacciones | consumo cupo 91% | saldo expuesto $9,145,470 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,39651,2026-04-30,BARRIO LOS ALMENDROS SOLEDAD 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,SOLEDAD,REDEBAN,0.3956287359467987,0.9812609628613106,Crítico,Crítico,Recuperación prioritaria,2595,2584,0,0,4371796.831068561,11050250.99,1293.0,999.0,1.1050250990000001,1.1050250990000001,100.0,"1293 días sin compensar | 999 días sin transacciones | consumo cupo 111% | saldo expuesto $11,050,251 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,51982,2026-04-30,BARRIO LA MILAGROSA MEDELLIN 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.45786887191903364,0.9857015280358576,Crítico,Crítico,Recuperación prioritaria,2596,2585,0,0,4369390.905540811,9542887.0,746.0,759.0,0.9542887,0.9542887,100.0,"746 días sin compensar | 759 días sin transacciones | consumo cupo 95% | saldo expuesto $9,542,887 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,73793,2026-04-30,BARRIO ZAMORA BELLO 3,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,BELLO,WOMPI,0.5654744658807657,0.9909847861284184,Crítico,Bajo,Crítico,2597,12,1,0,4368898.699454202,7726076.0,29.0,16.0,1.931519,1.931519,35.0,"consumo cupo 193% | saldo expuesto $7,726,076",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-11,49768,2026-04-30,BARRIO LAS PARCELAS MOCARI MONTERIA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,MONTERÍA,REDEBAN,0.41803758463271234,0.983017861346709,Crítico,Crítico,Recuperación prioritaria,2598,2586,0,0,4368468.701348848,10449942.45,367.0,328.0,1.30624280625,1.30624280625,100.0,"367 días sin compensar | 328 días sin transacciones | consumo cupo 131% | saldo expuesto $10,449,942 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,74805,2026-04-30,BARRIO UNIDAD RESIDENCIAL SANTIAGO DE CALI,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VALLE DEL CAUCA,CALI,REDEBAN,0.4416981848792185,0.9846727386290832,Crítico,Crítico,Recuperación prioritaria,2599,2587,0,0,4368057.591042223,9889236.0,473.0,470.0,0.9889236,0.9889236,100.0,"473 días sin compensar | 470 días sin transacciones | consumo cupo 99% | saldo expuesto $9,889,236 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,36892,2026-04-30,BARRIO PIEDECUESTA SANTANDER,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,PIEDECUESTA,REDEBAN,0.34683485517438195,0.9766237901333124,Crítico,Crítico,Recuperación prioritaria,2600,2588,0,0,4367174.894111637,12591511.0,1060.0,1098.0,0.8394340666666666,0.8394340666666666,100.0,"1060 días sin compensar | 1098 días sin transacciones | consumo cupo 84% | saldo expuesto $12,591,511 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,31197,2026-04-30,BARRIO EL RODEO,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,NORTE DE SANTANDER,CÚCUTA,REDEBAN,0.4539866693639145,0.9854615123805864,Crítico,Crítico,Recuperación prioritaria,2601,2589,0,0,4366628.104529891,9618406.0,940.0,999.0,0.9618406,0.9618406,100.0,"940 días sin compensar | 999 días sin transacciones | consumo cupo 96% | saldo expuesto $9,618,406 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,73540,2026-04-30,BARRIO ALCAZARES CALI  3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,VALLE DEL CAUCA,CALI,REDEBAN,0.43975180388573937,0.984543588068421,Crítico,Crítico,Recuperación prioritaria,2602,2590,0,0,4365252.129750885,9926627.0,738.0,676.0,0.9926627,0.9926627,100.0,"738 días sin compensar | 676 días sin transacciones | consumo cupo 99% | saldo expuesto $9,926,627 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,43835,2026-04-30,BARRIO CENTRO BUCARMANGA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,SANTANDER,BUCARAMANGA,REDEBAN,0.45973199541354964,0.9858152117828768,Crítico,Crítico,Recuperación prioritaria,2603,2591,0,0,4364744.75577975,9494107.0,1697.0,999.0,0.9494107,0.9494107,100.0,"1697 días sin compensar | 999 días sin transacciones | consumo cupo 95% | saldo expuesto $9,494,107 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,57778,2026-04-30,BARRIO ARANJUEZ MEDELLIN 14,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.45689326280027626,0.9856416120576108,Crítico,Crítico,Recuperación prioritaria,2604,2592,0,0,4363761.966982721,9550944.0,1188.0,999.0,0.9550944,0.9550944,100.0,"1188 días sin compensar | 999 días sin transacciones | consumo cupo 96% | saldo expuesto $9,550,944 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,22754,2026-04-30,BARRIO CENTRO  XV - BOGOTÁ,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5110195252629697,0.9886046112935782,Crítico,Crítico,Recuperación prioritaria,2605,2593,0,0,4363621.236315199,8539049.92,3623.0,999.0,0.853904992,0.853904992,100.0,"3623 días sin compensar | 999 días sin transacciones | consumo cupo 85% | saldo expuesto $8,539,050 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,18130,2026-04-30,CENTRO LORICA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CÓRDOBA,LORICA,REDEBAN,0.413417271371578,0.9826717414321452,Crítico,Crítico,Recuperación prioritaria,2606,2594,0,0,4363223.956658739,10554043.72,3274.0,999.0,0.5277021860000001,0.5277021860000001,100.0,"3274 días sin compensar | 999 días sin transacciones | saldo expuesto $10,554,044 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,46391,2026-04-30,BARRIO VILLA VALERI SOLEDAD SOLEDAD,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,SOLEDAD,REDEBAN,0.43462305003816354,0.9841975060672061,Crítico,Crítico,Recuperación prioritaria,2607,2595,0,0,4361889.96887451,10036030.0,1168.0,1201.0,1.003603,1.003603,100.0,"1168 días sin compensar | 1201 días sin transacciones | consumo cupo 100% | saldo expuesto $10,036,030 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,18554,2026-04-30,BARRIO LOPERENA V VALLEDUPAR,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CESAR,VALLEDUPAR,REDEBAN,0.4361352938273664,0.984300430776862,Crítico,Crítico,Recuperación prioritaria,2608,2596,0,0,4359573.506274848,9995920.0,3904.0,999.0,0.999592,0.999592,100.0,"3904 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $9,995,920 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,33475,2026-04-30,BARRIO CENTRO NEIVA 5,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,HUILA,NEIVA,REDEBAN,0.3033874104876358,0.9712079386291501,Crítico,Crítico,Recuperación prioritaria,2609,2597,0,0,4358210.513965029,14365166.0,292.0,310.0,0.9576777333333333,0.9576777333333333,100.0,"292 días sin compensar | 310 días sin transacciones | consumo cupo 96% | saldo expuesto $14,365,166 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,69588,2026-04-30,BARRIO PORTAL NOGAL SOAHCA SOACHA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,SOACHA,REDEBAN,0.46610879695370067,0.9861971237477015,Crítico,Crítico,Recuperación prioritaria,2610,2598,0,0,4357492.199620387,9348659.0,731.0,750.0,0.9348659,0.9348659,100.0,"731 días sin compensar | 750 días sin transacciones | consumo cupo 93% | saldo expuesto $9,348,659 | mora operativa Mayor a 60 | aparece en castigados: Novedad en Operación del punto de servicio",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,47061,2026-04-30,BARRIO CENTRO TRINIDAD 1,CERRADO,CERRADO,RECUPERACION,CASANARE,TRINIDAD,REDEBAN,0.328929609906575,0.9745681536980219,Crítico,Crítico,Recuperación prioritaria,2611,2599,0,0,4356735.936376571,13245192.3,237.0,832.0,1.76602564,1.76602564,100.0,"237 días sin compensar | 832 días sin transacciones | consumo cupo 177% | saldo expuesto $13,245,192 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,32627,2026-04-30,BARRIO PAN DE YUCA QUIBDO 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CHOCÓ,QUIBDÓ,REDEBAN,0.38052609560356465,0.9799561918151722,Crítico,Crítico,Recuperación prioritaria,2612,2600,0,0,4355233.0388549045,11445294.0,467.0,999.0,0.45781176,0.45781176,100.0,"467 días sin compensar | 999 días sin transacciones | saldo expuesto $11,445,294 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,58394,2026-04-30,BARRIO HIPODROMOS,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,SOLEDAD,REDEBAN,0.43853327806727277,0.9844621262379611,Crítico,Crítico,Recuperación prioritaria,2613,2601,0,0,4353234.337384594,9926805.0,607.0,999.0,0.9926805,0.9926805,100.0,"607 días sin compensar | 999 días sin transacciones | consumo cupo 99% | saldo expuesto $9,926,805 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,61798,2026-04-30,BARRIO BUENOS AIRES BARRANQUILLA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,BARRANQUILLA,REDEBAN,0.4263364470837406,0.9836200307935824,Crítico,Crítico,Recuperación prioritaria,2614,2602,0,0,4350180.214229962,10203632.0,1208.0,1188.0,1.0203632,1.0203632,100.0,"1208 días sin compensar | 1188 días sin transacciones | consumo cupo 102% | saldo expuesto $10,203,632 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,65859,2026-04-30,BARRIO PARQUE PRINCIPAL TAMESIS,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,TÁMESIS,REDEBAN,0.40527779286118043,0.9820421024601077,Crítico,Crítico,Recuperación prioritaria,2615,2603,0,0,4349803.5913330065,10732894.0,746.0,871.0,1.7888156666666666,1.7888156666666666,100.0,"746 días sin compensar | 871 días sin transacciones | consumo cupo 179% | saldo expuesto $10,732,894 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,59673,2026-04-30,BARRIO CENTRO SAN JUAN DE URABA 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,SAN JUAN DE URABÁ,REDEBAN,0.4329637196744483,0.984083710103897,Crítico,Crítico,Recuperación prioritaria,2616,2604,0,0,4349443.98802843,10045747.0,762.0,804.0,1.3080399739583333,1.3080399739583333,100.0,"762 días sin compensar | 804 días sin transacciones | consumo cupo 131% | saldo expuesto $10,045,747 | mora operativa Mayor a 60 | aparece en castigados: Inactividad",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,51101,2026-04-30,BARRIO RESTREPO BOGOTA 11,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.31771669175892936,0.9731605770989483,Crítico,Crítico,Recuperación prioritaria,2617,2605,0,0,4344824.3704571985,13675153.0,347.0,1213.0,1.3675153,1.3675153,100.0,"347 días sin compensar | 1213 días sin transacciones | consumo cupo 137% | saldo expuesto $13,675,153 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,55270,2026-04-30,BARRIO HIPODROMO SOLEDAD 3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ATLÁNTICO,SOLEDAD,REDEBAN,0.436467726986613,0.9843229570303969,Crítico,Crítico,Recuperación prioritaria,2618,2606,0,0,4344000.920703321,9952628.0,1489.0,999.0,0.9952628,0.9952628,100.0,"1489 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $9,952,628 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,21254,2026-04-30,BARRIO SANTA CRUZ LA ROSA - MEDELLIN,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.4701458623936222,0.9864333070372197,Crítico,Crítico,Recuperación prioritaria,2619,2607,0,0,4343725.483503467,9239101.8,928.0,999.0,0.92391018,0.92391018,100.0,"928 días sin compensar | 999 días sin transacciones | consumo cupo 92% | saldo expuesto $9,239,102 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,47527,2026-04-30,BARRIO ESTADIO MEDELLIN 2,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,ANTIOQUIA,MEDELLÍN,REDEBAN,0.45786887191903364,0.9857015280358576,Crítico,Crítico,Recuperación prioritaria,2620,2608,0,0,4342884.876545418,9484997.0,254.0,999.0,0.9484997,0.9484997,100.0,"254 días sin compensar | 999 días sin transacciones | consumo cupo 95% | saldo expuesto $9,484,997 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,63784,2026-04-30,BARRIO SAN JORGE SANTA MARTA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,MAGDALENA,SANTA MARTA,REDEBAN,0.4413420983433137,0.9846491994302987,Crítico,Crítico,Recuperación prioritaria,2621,2609,0,0,4342452.732677434,9839199.0,734.0,1146.0,0.9839199,0.9839199,100.0,"734 días sin compensar | 1146 días sin transacciones | consumo cupo 98% | saldo expuesto $9,839,199 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,39166,2026-04-30,BARRIO SIETE DE AGOSTO BOGOTA 3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5049162718164063,0.9883038641025587,Crítico,Crítico,Recuperación prioritaria,2622,2610,0,0,4342070.39736829,8599585.0,2383.0,999.0,0.8599585,0.8599585,100.0,"2383 días sin compensar | 999 días sin transacciones | consumo cupo 86% | saldo expuesto $8,599,585 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,26961,2026-04-30,BARRIO SIETE DE  AGOSTO BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.4465242605267106,0.9849879122954415,Crítico,Crítico,Recuperación prioritaria,2623,2611,0,0,4342016.47051787,9724032.61,3250.0,999.0,0.972403261,0.972403261,100.0,"3250 días sin compensar | 999 días sin transacciones | consumo cupo 97% | saldo expuesto $9,724,033 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,30458,2026-04-30,BARRIO BOSQUES DEL MARIANA BOGOTA,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.5152908639882462,0.9888106167167684,Crítico,Crítico,Recuperación prioritaria,2624,2612,0,0,4342013.993765623,8426336.07,2514.0,999.0,0.842633607,0.842633607,100.0,"2514 días sin compensar | 999 días sin transacciones | consumo cupo 84% | saldo expuesto $8,426,336 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,32873,2026-04-30,BARRIO BOSA ESTACION BOGOTA 1,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.44495557993282797,0.9848862487233297,Crítico,Crítico,Recuperación prioritaria,2625,2613,0,0,4341430.734640334,9756998.07,2377.0,999.0,0.975699807,0.975699807,100.0,"2377 días sin compensar | 999 días sin transacciones | consumo cupo 98% | saldo expuesto $9,756,998 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
2026-05-11,28661,2026-04-30,BARRIO ONCE DE NOVIEMBRE LOS PATIOS 3,CERRADO CON SALDO,CERRADO CON SALDO,RECUPERACION,NORTE DE SANTANDER,LOS PATIOS,REDEBAN,0.3500594237666027,0.9769711891214775,Crítico,Crítico,Recuperación prioritaria,2626,2614,0,0,4341327.054894344,12401686.0,1804.0,999.0,0.9999746815029834,0.9999746815029834,100.0,"1804 días sin compensar | 999 días sin transacciones | consumo cupo 100% | saldo expuesto $12,401,686 | mora operativa Mayor a 60",Bloqueo/validación inmediata + gestión prioritaria,Enviar a recuperación/cartera prioritaria; no mezclar con alerta preventiva.
